"","ACRES","LATITUDE","LONGITUDE","DOY","ppt","tmean","vpdmax","vpdmin","PDSI","Developed","Forests","Shrub","grass","Pasture","Wetlands","NDVI","EVI","Elevation","US_L4CODE"
"55",6.53958595561767,29.965,-85.34,86,41.2789993286133,19.6270008087158,14.1820001602173,0.611000001430511,-3.87,6.739640624,8.111933213,0.644941687,2.314624053,0.008957523,79.92798151,0.7127,0.3452,5,"75a"
"56",9.45860571206417,36.86,-91.144,87,90.120002746582,14.6520004272461,17.9039993286133,1.29499995708466,0.9,2.539762144,92.690571719,0.454936237,1.527797679,2.763648087,0,0.4738,0.2186,278,"39h"
"57",7.1066061377273,47.653,-109.979,89,22.5270004272461,5.18800020217896,10.8900003433228,1.35199999809265,-1.93,2.093631349,0,10.55770471,50.21491511,1.233970915,0.198796475,0.1689,0.1123,990,"42o"
"58",7.32909373624659,48.398,-109.8,90,18.7189998626709,4.27600002288818,9.89400005340576,1.08500003814697,-2,0.583936376,0,10.74550405,55.5957584,1.800171957,0.614387046,0.1788,0.1151,880,"42j"
"59",7.25347038268453,47.13,-95.94,92,45.5209999084473,7.50600051879883,10.9139995574951,1.30900001525879,-3.23,3.145093404,1.420306987,0,1.590457256,2.563000376,31.13212616,0.3137,0.1465,380,"48d"
"60",6.68586094706836,26.165,-81.464,95,90.6389999389648,21.9190006256104,25.1569995880127,0.305000007152557,-1.69,2.529332736,4.705776981,0,0.539184953,0.087774295,91.96417376,0.6219,0.3184,4,"76b"
"61",10.475596404719,30.509,-82.458,96,55.8680000305176,20.5240001678467,24.1140003204346,0.635999977588654,-4.95,0.807794953,2.855044689,0.087764862,2.874747004,0,93.31912378,0.742,0.4298,38,"75g"
"62",6.65027904858742,47.029,-95.959,97,62.7200012207031,7.49200057983398,10.7849998474121,1.27199995517731,-3.48,2.323206993,1.037113993,0,3.474958802,0.512287741,20.32313534,0.2748,0.0995,378,"48d"
"63",8.8879288190033,37.613,-80.099,98,104.059997558594,11.5110006332397,13.4779996871948,1.74500000476837,-1.47,1.995664714,94.077497721,1.975958869,1.904301249,0.023288726,0.023288726,0.5114,0.2399,762,"67h"
"64",9.31063809329155,37.784,-80.168,98,109.233001708984,10.617000579834,13.9630002975464,1.22599995136261,-1.69,4.016761877,92.53595029,1.183718057,1.008219767,1.164019269,0.007163196,0.4976,0.2236,616,"67d"
"65",9.67551988385643,37.879,-79.653,98,64.890998840332,11.4150009155273,14.7299995422363,1.94500005245209,-1.65,2.373361037,96.123808837,1.053234936,0.406606004,0.039406749,0,0.525,0.2077,825,"67c"
"66",6.67076632084587,47.731,-96.41,99,34.5839996337891,7.34400033950806,10.7950000762939,1.2039999961853,-2.79,2.58633042,0.240005732,0,0.134331566,6.997779051,17.35384726,0.269,0.0926,310,"48b"
"67",7.27031288607902,46.582,-94.883,99,81.5699996948242,6.34600019454956,9.69499969482422,0.871999979019165,-3.54,3.08050506,10.27849915,1.508014686,0.904450613,11.07549028,70.48625414,0.3479,0.1386,405,"51l"
"68",6.50128967054039,39.851,-74.628,99,72.8740005493164,11.7330007553101,15.2370004653931,1.682000041008,0.860000000000001,2.86732574,48.41321011,0.607135182,0.582061752,0.134321943,41.85829931,0.5883,0.2465,42,"84b"
"69",8.23721470334949,38.505,-78.662,99,56.5769996643066,10.8990001678467,14.5059995651245,1.22899997234344,-1.71,7.749897014,71.719234142,0.637615747,3.286586786,13.05500331,0.008955277,0.6401,0.3386,587,"67c"
"70",6.56526497003536,38.926,-78.675,99,54.2869987487793,10.2260007858276,14.8819999694824,0.791999995708466,-1.44,3.085601719,91.520415464,1.513252149,0.75752149,3.096346705,0,0.4755,0.2249,719,"67c"
"71",6.76272950693188,26.958,-81.11,93,53.2480010986328,22.5690002441406,23.6620006561279,1.02400004863739,-3.7,5.28191718,0.531953002,0.777331996,0.383292735,18.26013756,65.60216363,0.6379,0.3841,5,"76a"
"72",6.97354301952014,40.886,-72.829,100,81.5869979858398,10.6320009231567,12.1219997406006,1.69799995422363,-1.7,20.26075899,58.473771866,0.610706163,2.145530741,4.251661085,11.63386285,0.5079,0.2234,14,"84a"
"73",6.69950034016168,40.214,-75.749,100,77.1279983520508,9.98700046539307,12.5270004272461,1.40100002288818,1.07,8.576750184,72.246001757,1.473933055,0.351021724,9.749807475,2.466106703,0.7539,0.3671,222,"64b"
"74",9.54923823581223,31.808,-100.603,102,37.2709999084473,20.5200004577637,32.9749984741211,2.69600009918213,-2.65,0.927799968,9.082767639,27.53129982,61.75064033,0,0.028657914,0.3729,0.2275,748,"30d"
"75",6.99117688712121,48.295,-118.274,102,59.1959991455078,8.02000045776367,12.5979995727539,0.654999971389771,1.43,2.321540528,47.639946257,25.01388267,16.13076579,0.046574116,8.243618451,0.3728,0.1766,663,"15r"
"76",7.13329595489607,37.966,-79.787,102,83.2819976806641,11.3300008773804,15.5559997558594,2.17300009727478,-1.18,3.003707618,92.582973622,3.086099121,0.564202683,0.698536655,0,0.52,0.2479,713,"67b"
"77",6.75227037614174,31.136,-89.127,102,96.447998046875,19.9370002746582,19.5149993896484,0.962000012397766,-2.23,9.079671068,47.272336385,19.72875647,10.32660301,0.30277514,13.24865184,0.7086,0.398,90,"65f"
"78",6.88653164253051,48.753,-96.438,112,35.064998626709,6.52600049972534,10.1149997711182,1.04299998283386,-2.33,2.23837834,5.988109734,0.633908746,0.042976864,10.32519161,69.5007521,0.2741,0.1494,309,"49a"
"79",7.36707705988101,35.153,-108.171,114,7.77299976348877,8.59800052642822,16.181999206543,3.09899997711182,-2.14,0,85.879107101,13.52789423,0.544627181,0,0.019706905,0.4602,0.207,2527,"23c"
"80",8.84419212624497,42.219,-117.836,114,28.6830005645752,8.1830005645752,17.1569995880127,1.02199995517731,-2.5,0.010747295,0,20.28551981,76.87182059,0,2.831912302,0.147,0.0798,1434,"80l"
"81",9.54688403461792,30.638,-104.194,115,34.0410003662109,16.8210010528564,27.3969993591309,6.65100002288818,-3.64,0.001790703,66.444022633,9.920492801,23.63369386,0,0,0.2812,0.1424,2198,"24c"
"82",9.43572141823058,30.699,-104.293,115,21.9249992370605,18.1979999542236,29.8540000915527,7.375,-3.71,0.001790799,30.953958566,34.97430204,34.0699486,0,0,0.2197,0.1299,1827,"24c"
"83",9.78779607803994,43.304,-102.998,115,38.0670013427734,10.7310009002686,18.1760005950928,1.29799997806549,-3.17,0,0,0,99.81373357,0,0.048357632,0.1705,0.0966,981,"43g"
"84",6.77422388635761,44.581,-84.092,116,42.4070014953613,5.68600034713745,10.2299995422363,0.501999974250793,0.75,5.518044237,74.496283685,8.501835766,8.498253783,0.214918958,1.32175159,0.4167,0.1984,365,"50ae"
"85",7.07665381544395,36.699,-114.069,117,5.75099992752075,18.4240016937256,30.0860004425049,9.14000034332275,-1.65,0.003582368,4.144799297,87.24498021,8.606638127,0,0,0.2278,0.1357,980,"14a"
"86",8.06557942728209,26.318,-80.68,126,162.271392822266,25.6180019378662,19.8889999389648,0.714999973773956,-0.699999999999999,0.320690829,0,0,0.550011645,0,98.28905172,0.5192,0.24,4,"76a"
"87",6.36990098282823,28.651,-80.748,127,134.889495849609,24.8530006408691,17.1550006866455,0.610000014305115,-3.75,2.457856362,5.947582451,0.050160334,1.424195195,0.014331524,75.42143638,0.5468,0.3076,1,"75d"
"88",9.03288694657909,31.362,-110.417,129,7.1121997833252,20.2700004577637,37.8689994812012,9.52099990844727,-2.82,0.983483215,4.052165813,78.20393393,8.699079216,0,0,0.2117,0.1248,1640,"79e"
"89",7.70526247486633,34.234,-110.795,131,0,14.4720010757446,26.0109996795654,5.00099992752075,-2.05,1.873276263,58.23990831,39.81517963,0.071635804,0,0,0.3578,0.1618,2070,"23l"
"90",8.36822903827628,37.441,-114.975,131,0,17.6000003814697,31.0599994659424,8.92899990081787,-2.11,0.005374418,1.126836259,22.9021856,75.94231458,0,0,0.1557,0.1028,1609,"13v"
"91",7.29165620917446,33.541,-109.888,132,2.98469996452332,16.0960006713867,32.2039985656738,5.38100004196167,-3.05,0,79.38578416,18.51427138,2.026482235,0,0.007167046,0.3065,0.1667,1778,"23b"
"92",6.31716468674728,28.548,-80.648,132,102.012794494629,24.7980003356934,16.6919994354248,0.592999994754791,-2.87,11.63186361,6.662129732,0.70023998,0.974246929,0.655467603,76.12915935,0.564,0.2849,2,"75d"
"93",9.78058518543479,33.959,-111.479,133,0.634799957275391,19.0280017852783,34.6209983825684,8.53899955749512,-3.4,0.24895671,36.800816725,28.14464564,34.39542923,0.139702327,0.046567442,0.6023,0.3124,1416,"23h"
"94",10.175040243058,37.426,-107.283,134,14.3870992660522,9.9370002746582,18.6560001373291,2.60400009155273,-1.96,0,72.135258091,3.395780349,24.44388724,0.007164094,0.017910234,0.6371,0.3042,2705,"21e"
"95",7.18690102041163,45.317,-106.17,134,47.86669921875,11.8950004577637,19.5729999542236,1.30200004577637,-1.93,1.122710262,17.29188676,25.88321665,49.64993643,0.302612495,3.792504521,0.2732,0.1506,1082,"43p"
"96",9.68632607289947,34.267,-112.337,134,0,16.6840000152588,26.9610004425049,7.71999979019165,-3.47,0.030441945,17.90702672,8.842489793,73.22004154,0,0,0.5021,0.25,1634,"23b"
"97",8.23403420769204,39.918,-117.316,135,12.5569000244141,13.4210004806519,26.19700050354,4.71199989318848,-3.07,0.128939828,0,6.271489971,93.5995702,0,0,0.1548,0.1037,1627,"13r"
"98",7.81197342962202,39.925,-117.371,135,12.7187995910645,13.5440006256104,26.5939998626709,4.62799978256226,-3.08,0.046561605,0,8.576289398,91.377149,0,0,0.1347,0.0901,1544,"13z"
"99",9.11602969250494,26.402,-80.761,135,169.62239074707,25.5170021057129,20.1709995269775,0.541000008583069,-1.1,0,0,0,0.356356213,0,95.56255932,0.5191,0.2909,4,"76a"
"100",12.6343521807779,33.324,-108.573,137,5.56889963150024,12.7640008926392,19.6539993286133,5.57999992370605,-2.99,0.005372685,15.786740213,28.34270568,55.86518142,0,0,0.5069,0.2413,2828,"23d"
"101",9.75695775984023,39.864,-117.589,137,11.231499671936,14.5260009765625,28.9230003356934,4.50400018692017,-3.42,0,0,7.420342808,92.57965719,0,0,0.1715,0.1067,1402,"13j"
"102",7.34536484041687,40.268,-112.238,138,11.0339994430542,13.2370004653931,23.7830009460449,3.39400005340576,-2.22,1.203567719,6.442311136,62.91506967,29.43009636,0,0,0.1819,0.1327,1644,"13c"
"103",7.15539630189673,34.016,-99.309,138,82.9571990966797,25.3480014801025,38.6920013427734,3.83200001716614,-4.17,1.928932192,0,19.07798116,52.10445248,0.10567038,0.003582047,0.4002,0.2407,377,"27h"
"104",6.37672694789863,31.09,-92.555,140,79.3745956420898,24.5340003967285,25.82200050354,0.953000009059906,-2.8,4.219802264,84.261713712,0.435234274,1.337942399,0.055523714,7.76615561,0.7219,0.3591,66,"35e"
"105",7.71244383427499,31.195,-97.693,286,75.8840026855469,20.8610000610352,27.6000003814697,1.94200003147125,-5.07,1.556427203,14.695610123,17.60786632,63.41769205,0,1.923593574,0.2259,0.1546,294,"29e"
"106",7.04403289727469,48.287,-96.049,297,18.0739994049072,8.9060001373291,11.8020000457764,1.28600001335144,1.28,1.871652965,0.370748482,0,0.046567442,1.722995361,63.96038185,0.4759,0.2125,348,"48d"
"107",7.25134498337221,26.159,-80.969,299,223.966003417969,24.492000579834,17.4729995727539,0.880999982357025,-1.73,1.065830721,11.174205105,0.044782803,0,0,87.40707568,0.6232,0.3054,4,"76b"
"108",8.47470313979528,37.462,-91.346,305,127.224998474121,9.26500034332275,8.39000034332275,1.182000041008,-0.0600000000000005,2.641996095,93.211413426,0.317039531,1.243081553,2.586469398,0,0.5139,0.2019,373,"39h"
"109",6.87729607149743,36.183,-84.508,316,248.852005004883,8.98200035095215,7.95599985122681,0.490000009536743,2.57,0.510423383,96.971487924,2.118704778,0.338491296,0.057310696,0.003581918,0.5429,0.2239,693,"69d"
"110",6.53233429222235,37.99,-78.919,317,102.861000061035,8.66400051116943,8.74899959564209,0.671999990940094,0.57,5.62651142,83.729511866,1.137483206,0.161218092,8.422749664,0.091356919,0.4897,0.2199,550,"66b"
"111",7.57301725605255,29.644,-82.005,318,45.3629989624023,17.5370006561279,13.3229999542236,0.467999994754791,-4.41,16.59321366,39.112830984,7.88992798,2.194632556,11.57870221,17.08767781,0.5423,0.265,29,"75c"
"112",6.21860011969173,33.408,-92.453,286,45.8740005493164,15.8690004348755,23,0.090999998152256,-7.02,4.832094564,62.485895939,3.386764574,3.87212322,0.650129847,24.66732336,0.7287,0.3177,33,"35c"
"113",7.59940133341582,39.471,-119.838,322,3.85599994659424,5.0310001373291,9.85400009155273,1.69200003147125,0.710000000000001,38.19562609,2.328455518,30.13737888,27.92892837,0.179111963,0.968995719,0.2038,0.1083,1582,"13aa"
"114",7.69530313496357,39.55,-119.652,327,4.1100001335144,4.59600019454956,9.33899974822998,1.43499994277954,-1.04,8.778024497,0,35.78182079,55.38106153,0,0,0.1608,0.1072,1766,"13aa"
"115",7.10085190894405,47.195,-96.317,335,7.61700010299683,-5.26700019836426,2.74900007247925,0.449999988079071,-3.15,2.184931139,0.727116428,0,0.044773179,2.940702402,24.31004531,0.2689,0.1139,323,"48b"
"116",7.19893124068817,29.736,-94.115,351,86.6210021972656,11.9670009613037,7.09600019454956,0.625999987125397,-5.86,1.185763671,0.003582368,0.03761486,1.393540991,9.846137312,80.0068065,0.4083,0.1536,2,"34g"
"117",8.09864284375942,36.332,-96.538,365,45.189998626709,4.41500043869019,6.8270001411438,0.512000024318695,-4.46,2.464580609,61.644964264,1.674696853,17.09623686,2.842506851,0.920635489,0.4189,0.2129,308,"29a"
"118",9.49182830026464,29.644,-94.199,2,178.488998413086,14.0010004043579,6.83199977874756,0.569999992847443,-5.62,0.06805767,0,0.010745948,0.207754992,0.080594609,84.49180621,0.3035,0.0435,2,"34g"
"119",8.64927353177345,48.661,-112.946,4,24.4899997711182,-4.42799997329712,3.82999992370605,0.805000007152557,1.33,1.153419064,0,2.716982484,45.941541,3.347422717,19.12633879,0.2106,0.1051,1265,"42r"
"120",8.7227428743294,48.57,-112.831,4,21.3449993133545,-4.21200037002563,3.92700004577637,0.85699999332428,1.03,1.042207618,0,1.099511129,68.23594721,0.315169314,6.740325556,0.2128,0.0496,1251,"42q"
"121",6.70563909486,30.272,-85.008,8,93.4120025634766,12.2570009231567,11.8380002975464,0.158000007271767,-4.05,3.820184472,56.505775942,3.485269096,1.011910092,0.687740664,34.0610728,0.7099,0.3183,16,"75a"
"122",8.16080392095467,39.353,-119.782,19,65.9980010986328,2.75800013542175,9.01599979400635,1.42299997806549,-2.5,11.02673854,1.627952791,47.36644161,36.26090227,0.639360997,2.389096835,0.2146,0.135,1468,"13aa"
"123",7.29709100516042,27.529,-81.305,20,2.57200002670288,16.2560005187988,16.7719993591309,0.382999986410141,-1.74,2.001074884,5.863489789,9.355069867,1.23074167,61.66965245,18.88928699,0.5831,0.3389,21,"75d"
"124",7.1608459066643,35.495,-101.778,21,0.211999997496605,5.81800031661987,13.375,1.41199994087219,-3.91,0.071647352,0.28300704,76.19158502,8.782174139,0.005373551,14.27036128,0.1886,0.0827,901,"26a"
"125",8.35608503102148,33.32,-108.49,192,134.063003540039,19.3970012664795,26.1879997253418,3.95199990272522,-4.02,0.00179128,93.5263139,5.929136961,0.542757855,0,0,0.4672,0.2838,2444,"23c"
"126",7.39633529380081,34.358,-104.091,192,14.835000038147,28.4290008544922,50.7709999084473,8.46300029754639,-4.15,0.007164607,0,58.65842737,41.33440802,0,0,0.1745,0.1157,1268,"26n"
"127",7.10414409298753,34.147,-95.05,192,20.2950000762939,30.673002243042,48.2050018310547,3.2720000743866,-5.76,3.964757709,59.75788833,16.54668529,11.96769457,2.938648329,0.17370438,0.608,0.3421,182,"36e"
"128",8.28626945278307,32.436,-100.361,192,1.94000005722046,31.4420013427734,54.4780006408691,13.1169996261597,-4.64,6.498136735,1.728894941,65.48659882,24.85488032,0.003583202,0.107496058,0.2167,0.131,648,"27h"
