ID,Latitude,Longitude
CA3404211954320200531,34.035,-119.542
CA3517211519520200622,35.191,-115.184
OR4477312161820200816,44.788,-121.579
CA3535111995620200610,35.33,-119.95
CA3656711918320200622,36.552,-119.172
CA3535112000520200728,35.296,-120.023
OR4482112218820200816,44.859,-122.379
OR4417212223120200908,44.159,-122.496
CA3671811855720200821,36.728,-118.549
CA3607512023120200815,35.978,-120.303
OR4504912206220200908,45.129,-122.224
OR4427211797420201016,44.257,-117.972
OR4441811785820200817,44.417,-117.854
WA4729212017020200724,47.296,-120.182
NM3518910424720200406,35.198,-104.223
WA4648712061720200816,46.511,-120.603
NM3250010718420200606,32.512,-107.194
NM3212110384520200729,32.122,-103.806
MT4675110703320200807,46.749,-107.036
MT4783310693320200821,47.834,-106.937
NM3592510438120200501,35.916,-104.408
NM3613910422420200606,36.173,-104.229
MT4738010691520200902,47.303,-106.836
MT4583610597120200805,45.843,-105.988
MT4620510572420200806,46.207,-105.737
MT4564010610720200825,45.63,-106.094
MT4568510626920200902,45.667,-106.225
MT4598610578520200903,45.94,-105.764
MT4570610599320200916,45.71,-105.989
OR4556212040420200429,45.551,-120.381
WA4651312034520200803,46.518,-120.4
NM3380810573920190526,33.813,-105.722
AZ3373510913420190528,33.723,-109.156
FL3031908451920190528,30.321,-84.513
FL3036608256720190529,30.371,-82.568
AZ3376811242920190530,33.796,-112.437
AZ3449211130220190530,34.481,-111.335
MN4822409548620190530,48.231,-95.475
MN4823209549720190530,48.231,-95.497
AZ3440011201020190603,34.397,-111.999
AZ3501011190120190802,35.027,-111.89
WA4662511872120190802,46.632,-118.687
WA4793911861820190802,47.977,-118.498
UT3977911193520190803,39.783,-111.935
MT4770311340020190803,47.702,-113.381
NV4193711416620190804,41.948,-114.177
NV4031211561920190804,40.316,-115.568
NV4073111456120190804,40.789,-114.551
AZ3372911159520190804,33.721,-111.589
NM3534510752720190804,35.328,-107.544
ID4532811445320190804,45.346,-114.465
ID4524611593020190804,45.26,-115.895
UT4194311294120190805,41.912,-112.958
UT4178911290420190805,41.785,-112.944
AZ3641211314120190805,36.41,-113.131
NM3655410312720190805,36.537,-103.104
AZ3467811289020190805,34.755,-112.891
OR4504511946220190805,45.064,-119.404
MT4696311244120190805,46.961,-112.419
CA3605412006420200503,36.037,-120.055
CA4042112086320200718,40.424,-120.813
CA4027912076220200817,40.316,-120.69
CA3996512158220200824,39.976,-121.584
AZ3388511181620200925,33.915,-111.758
AZ3384711201720200517,33.854,-111.989
AZ3380711305020200525,33.799,-113.025
AZ3344911322120200711,33.45,-113.192
CA3855412253120200927,38.552,-122.548
AZ3395611183620200829,33.949,-111.843
AZ3415011213920200531,34.183,-112.116
CA3850412233720200817,38.623,-122.283
CA3966012280920200817,39.94,-123.03
CA3390911703220201213,33.9,-117.059
CA3399211696420200731,34.032,-116.867
CA3405311699120200905,34.081,-116.958
MT4541710565520201006,45.397,-105.61
WA4817811826620200907,48.177,-118.315
MT4635510649020200715,46.352,-106.483
MT4589610704320200803,45.904,-107.073
MT4599210727920200923,45.938,-107.229
MT4590510631720200902,45.829,-106.141
NM3613910495420200715,36.126,-104.951
MT4758110954820200807,47.58,-109.515
OR4380511789220200816,43.908,-117.903
MT4837810565320200902,48.351,-105.623
MT4712810977820200902,47.126,-109.808
MT4818110588720200824,48.221,-105.909
AZ3209510937320200606,32.099,-109.385
NM3694510319920200523,36.952,-103.207
CO3805510340720200411,38.056,-103.381
WA4667012011520200817,46.677,-120.124
AZ3175510913820200810,31.737,-109.154
WA4686911989820190604,46.855,-119.785
NM3349910789720190605,33.508,-107.88
CA3533311990620190605,35.32,-119.93
NM3399910825120190606,33.995,-108.255
AZ3387111175420190607,33.897,-111.72
NM3650210626920190607,36.528,-106.288
AZ3340811121020190608,33.52,-111.175
CA3892812226620190608,38.904,-122.259
NM3632010680120190806,36.313,-106.788
AZ3471811268020190806,34.731,-112.676
UT4145111317520190806,41.451,-113.118
ID4277711552420190806,42.61,-115.44
AZ3539311201120190806,35.382,-112.036
TX3091110111520190806,30.941,-101.135
TX3582410101520190807,35.827,-100.998
NV4076611721820190808,40.782,-117.204
CA4096212030820190808,40.973,-120.289
NM3232110478620190808,32.323,-104.815
TX3148910109320190808,31.525,-101.126
OR4203312217520190809,42.036,-122.153
ID4286811517820190809,42.878,-115.207
MT4764110818620190809,47.629,-108.134
OR4428511846020190809,44.271,-118.442
WY4117610642220200917,41.098,-106.25
CA3851412322420200817,38.504,-123.204
CA3867312307820200817,38.62,-123.007
ID4839711608920200908,48.414,-116.075
MT4655110992120200202,46.564,-109.85
CA4106412076220200720,41.06,-120.815
OR4501512390320200908,45.014,-123.932
OR4472312167920200817,44.776,-121.84
WA4826412121020200816,48.258,-121.192
AZ3417411217520200807,34.19,-112.19
CA3726212222320200816,37.146,-122.216
AZ3427511241920201015,34.239,-112.425
CA3742412156820200816,37.493,-121.5
AZ3238810909020200813,32.393,-109.079
AZ3170410920320201031,31.699,-109.204
OR4275611811920200817,42.771,-118.114
ID4286811701320201030,42.851,-116.974
OR4302111828620200805,43.025,-118.285
NM3583110586320200818,35.815,-105.854
OR4333011722220201105,43.343,-117.229
CO3736710345020200520,37.424,-103.418
CO3751710388820200516,37.507,-103.91
CO3702010334020200607,37.045,-103.377
WA4833211819920200907,48.332,-118.23
WA4888811862820200907,48.902,-118.658
CO4014010460020200719,40.168,-104.577
CO3991410379420200820,39.92,-103.806
CO3735610351820200518,37.332,-103.497
WA4866711925320200728,48.681,-119.273
WA4852611933420200727,48.547,-119.326
WA4676511950920200706,46.794,-119.544
WA4663311856920200908,46.535,-118.613
OK3522909589220150326,35.228,-95.901
MT4604710828520150328,46.055,-108.279
SD4539110392120150328,45.372,-103.88
MT4570410680020150329,45.758,-106.732
ID4627411605820150811,46.29,-116.039
ID4618211575420150811,46.167,-115.771
ID4628911561920150811,46.294,-115.635
ID4641811570620150811,46.42,-115.692
ID4642011560920150811,46.455,-115.607
ID4641211555020150811,46.409,-115.534
OR4500511742020150811,45.028,-117.373
MT4701311263420150811,47.026,-112.608
WA4875611846220150811,48.842,-118.409
ID4681811534920150811,46.829,-115.336
ID4719011603120150811,47.188,-116.011
MT4875011481620150811,48.755,-114.785
OR4483012137720150812,44.829,-121.412
ID4557311514320150812,45.563,-115.155
ID4634011645020150812,46.32,-116.421
ID4520811624820150812,45.318,-116.116
OR4428411896120150812,44.301,-118.85
ID4511311470220150812,45.108,-114.693
MT4794711342920150812,47.967,-113.382
MT4784711358920150812,47.812,-113.425
WA4842411713920150812,48.482,-117.137
ID4692911545920150812,46.948,-115.447
FL2633508087320140522,26.406,-80.84
AZ3311610976120140522,33.096,-109.754
FL3027208587320140523,30.273,-85.872
AZ3347910989720140523,33.475,-109.898
AZ3350010980820140523,33.496,-109.794
AZ3628411223620140523,36.25,-112.228
NJ4002607454520140603,40.02,-74.543
UT4027911289720140607,40.264,-112.893
OR4414212147220140607,44.1,-121.452
FL2623308059120140607,26.261,-80.56
UT4008211276720140611,40.065,-112.749
ID4329411651220140612,43.292,-116.477
TX2967009408920140613,29.671,-94.128
TX2969609404320140613,29.7,-94.037
ID4316011199620140613,43.165,-111.98
NM3599610892020140613,36.032,-108.844
SD4310910110920150329,43.075,-101.086
MT4640910802220150329,46.407,-108.009
VA3761507963820150330,37.632,-79.638
AZ3491611139320150614,34.851,-111.342
NM3375610745620150615,33.765,-107.472
AZ3641511228320150615,36.416,-112.274
WA4769812380320150615,47.704,-123.798
NM3368910849720150616,33.691,-108.48
NM3321210810220150616,33.218,-108.09
AZ3357411024620150616,33.556,-110.228
AZ3150310908920150617,31.525,-109.031
AZ3350710993220150617,33.496,-109.919
AZ3305311091420150617,33.068,-110.92
CA3415811689620150617,34.147,-116.762
CA3859811975220150620,38.642,-119.699
CA3716511951320150619,37.179,-119.5
ID4773311613120150812,47.728,-116.127
ID4779711617020150812,47.803,-116.13
CA3336011747220150813,33.346,-117.461
ID4548411532320150813,45.453,-115.296
ID4558111533920150813,45.608,-115.306
ID4460911572920150813,44.619,-115.721
WA4833811900220150813,48.415,-118.94
ID4699011573620150813,47.005,-115.72
ID4770811586620150813,47.711,-115.813
MT4817211305620150813,48.238,-112.965
WA4611611766020150814,46.112,-117.657
WA4893811930920150813,48.971,-119.296
LA3148209301620150813,31.494,-93.023
OR4432311810120150814,44.329,-118.08
ID4285711443720150814,42.874,-114.462
ID4275411506820150814,42.693,-115.233
TX3028810124020150814,30.278,-101.216
MT4605511144220150814,46.038,-111.469
CA3426511785520150814,34.267,-117.843
NV3927311778420150814,39.265,-117.743
ID4610011544620150814,46.096,-115.382
ID4615911540120150814,46.145,-115.392
CA3571711855520140613,35.702,-118.517
AZ3475611106120140614,34.763,-111.041
WA4676312055420140617,46.745,-120.513
AZ3269411028920140617,32.658,-110.315
AZ3406011035120140617,34.076,-110.362
GA3063108225820140618,30.628,-82.247
CA3598812128720140619,35.983,-121.284
OR4206512128720140619,42.061,-121.279
MT4735510799220140620,47.353,-107.986
OR4430911722820140624,44.326,-117.248
NM3607710673020140625,36.071,-106.69
GA3083208233120140625,30.791,-82.353
AZ3413810967520140626,34.163,-109.662
FL2599008048420140627,25.984,-80.465
ID4294111425620140627,42.943,-114.213
FL2964108509920140701,29.652,-85.11
CA3866612243620140701,38.698,-122.443
NV4192811977620140702,41.877,-119.763
NV4005311462120140702,40.049,-114.57
AZ3173811046020140702,31.739,-110.467
NV3748511410320140702,37.468,-114.084
WA4688512044220140703,46.865,-120.431
CA3537112044520150620,35.367,-120.424
ID4482211591820150814,44.851,-115.848
WA4805112011320150814,47.976,-120.053
WA4788112022120150814,47.929,-120.244
WA4779711998820150814,47.912,-119.846
MT4773811295620150814,47.738,-112.897
MT4742911439120150814,47.414,-114.401
MT4687311484920150814,46.909,-114.804
WA4838311788820150814,48.404,-117.892
WA4863311833720150814,48.63,-118.336
WA4877911820520150814,48.758,-118.193
ID4688211538220150814,46.881,-115.364
ID4799811615320150814,47.999,-116.155
ID4818211606320150814,48.178,-116.052
MT4810711584820150814,48.114,-115.858
MT4814411584420150814,48.153,-115.818
MT4815811574020150814,48.171,-115.741
WA4606911776320150814,46.008,-117.612
MT4865411593720150814,48.65,-115.938
WA4857111968120150814,48.507,-119.694
WA4852611946320150814,48.478,-119.339
MT4580510676720150815,45.798,-106.769
TX3111210044220150815,31.108,-100.453
CA3787811915920150815,37.902,-119.151
OR4486512071420140703,44.847,-120.702
CA4146612092420140703,41.476,-120.924
AZ3592011206820140704,35.902,-112.09
ID4311811407220140705,43.118,-114.021
AZ3448811122620140705,34.473,-111.228
CA3851612210620140705,38.538,-122.07
UT4053310958320140705,40.531,-109.573
AZ3486011152620140706,34.864,-111.531
WA4789411989420140707,47.889,-119.874
WA4766312029020140708,47.626,-120.297
AZ3454211140020140708,34.533,-111.419
WA4784511784620140709,47.863,-117.828
WA4743911979520140710,47.426,-119.778
OR4201411871120140711,42.014,-118.698
AZ3498711198720140711,34.999,-111.711
CA3564211814820140711,35.631,-118.142
CA4042012272920140711,40.461,-122.793
TX2975509404820140712,29.757,-94.04
NV4123411748320140712,41.184,-117.515
OR4419812045620140713,44.164,-120.416
OR4499312125220140713,45.021,-121.179
OR4528312056920140713,45.267,-120.571
OR4471312061120140713,44.743,-120.537
OR4252012150720140713,42.527,-121.477
OR4463612175020140713,44.648,-121.716
FL3039608244120140714,30.405,-82.426
FL2965108508720150621,29.659,-85.116
WV3770708182720151117,37.701,-81.825
WV3813008185120151117,38.132,-81.851
WV3798408163520151118,37.985,-81.646
TX3588910140520151221,35.898,-101.368
CA3431411935320151226,34.303,-119.342
OR4466612007120140714,44.658,-120.048
OR4360111948420140714,43.594,-119.452
OR4483512025020140714,44.808,-120.273
ID4321211408420140714,43.194,-114.106
OR4371511840820140714,43.711,-118.395
OR4325911851220140714,43.236,-118.425
OR4332411821620140714,43.284,-118.063
OR4362911838720140714,43.503,-118.305
WA4751011957620140714,47.504,-119.566
WA4821112010220140714,48.248,-119.96
ID4571311651320140714,45.708,-116.49
OR4499212060520140714,45.01,-120.554
OR4487812088220140714,44.894,-120.874
WA4835612062720140714,48.361,-120.606
OR4454812036520140714,44.514,-120.36
OR4496711955420140714,44.929,-119.535
OR4530111730320140714,45.28,-117.289
OR4455812160720140714,44.565,-121.578
WA4623611965320140715,46.224,-119.668
WA4770812082320140715,47.688,-120.796
ID4408611596520140715,44.022,-115.859
NV3827811551720140715,38.306,-115.489
WA4790611932820140716,47.892,-119.295
WA4802412060120140716,48.007,-120.577
NV3924811413320140716,39.28,-114.123
ND4636310058820150330,46.34,-100.571
NC3562508229420150331,35.634,-82.282
OK3667909617820150331,36.647,-96.175
KS3824409850620150331,38.249,-98.521
OK3629809627520150331,36.308,-96.295
NC3610008234220150331,36.106,-82.337
SD4556510323420150401,45.552,-103.192
MN4667809327120150402,46.66,-93.229
OK3644809610920150404,36.454,-96.158
FL2687008220320150405,26.866,-82.187
OK3418309462020160215,34.193,-94.641
OK3603609626220160216,36.044,-96.264
OK3488009520420160216,34.874,-95.197
OK3468309556920160216,34.715,-95.59
OK3628909617120160217,36.309,-96.17
OK3514209540720160217,35.14,-95.399
TX3451210028620160217,34.513,-100.344
OK3556909615020160218,35.593,-96.143
OK3620509643320160218,36.228,-96.411
OK3547309611620160218,35.535,-96.097
OR4493212174420140716,44.908,-121.661
OR4425512018720140717,44.223,-120.154
OR4473411775220140717,44.717,-117.714
MT4727211459720140717,47.28,-114.603
AZ3351910912020140717,33.52,-109.131
CA3780511961320140717,37.815,-119.618
NM3497210806920140718,34.96,-108.065
WA4733311786420140719,47.342,-117.787
UT4054911223820140720,40.562,-112.237
UT4104911158820140720,41.047,-111.586
OR4566912007620140720,45.658,-120.119
UT4010011263320140721,40.119,-112.613
UT3993311271820140721,39.946,-112.717
OR4428211759520140723,44.301,-117.565
OR4445011747920140723,44.445,-117.489
OR4413511774120140723,44.148,-117.725
OR4410511798020140723,44.137,-117.947
OR4384611806020140723,43.793,-118.02
NV4198111970420140723,42.003,-119.678
CO4071610803320140723,40.763,-107.973
WY4433510966920140723,44.33,-109.645
MT4711310778620140724,47.114,-107.791
OR4360211790120140724,43.657,-117.817
MT4657210659120140724,46.552,-106.58
MN4806409561420150406,48.07,-95.604
OK3504509689720160130,35.063,-96.9
OK3507509472120160201,35.059,-94.777
UT3953011186520140724,39.526,-111.818
NV4000011456620140724,39.999,-114.577
CA3855312083620140725,38.575,-120.79
CA3767511978320140726,37.711,-119.78
ID4646411689620140727,46.453,-116.902
GA3160808243120140728,31.607,-82.415
CA3726811933420140728,37.294,-119.36
OR4523612034820140729,45.187,-120.319
NV4105311638320140729,41.032,-116.376
OR4518711749920140729,45.187,-117.493
AZ3588311195020140729,35.901,-111.94
TX3104609896120140730,31.036,-98.94
OR4485911972220140730,44.87,-119.731
CA4192412288020140730,41.89,-122.871
CA3976812365020140730,39.782,-123.652
ID4343411187020140731,43.416,-111.906
CA4090112136820140731,40.87,-121.314
CA4154812306220140731,41.54,-123.042
AZ3220611053620140724,32.2,-110.532
MS3024808954720160211,30.251,-89.531
MS3038808844020160211,30.413,-88.4
MS3022808950720160212,30.222,-89.504
TX3526710199520160213,35.283,-101.979
OK3462509603820160213,34.614,-96.047
MO3667009283520160213,36.634,-92.83
NM3385110318120160214,33.74,-103.142
TX3135809502620160214,31.353,-95.041
CA4126812300220140731,41.319,-123.038
OR4204812234620140731,42.029,-122.25
CA4168212212720140731,41.672,-122.104
CA4122712136220140731,41.249,-121.296
CA4072012156220140731,40.799,-121.558
ID4334511584620140801,43.33,-115.888
OR4426911945020140801,44.274,-119.456
OR4262512225320140731,42.615,-122.245
MT4892110937820140801,48.942,-109.369
CA4114112280520140802,41.155,-122.82
WA4842512040320140802,48.433,-120.378
OR4439111847320140803,44.407,-118.465
ID4599311683120140803,46.002,-116.849
ID4575211649620140803,45.743,-116.493
WA4715412055020140803,47.167,-120.475
ID4608711556120140803,46.096,-115.614
ID4558311517420140803,45.583,-115.185
WA4750312068220140803,47.462,-120.695
OR4562411652120140804,45.587,-116.546
WA4823011870220140804,48.267,-118.689
MT4769311521720140804,47.691,-115.206
WA4876712026320140805,48.753,-120.252
OR4567412127820140806,45.655,-121.259
KS3845509652220150407,38.44,-96.517
FL2628608106620150624,26.283,-81.072
AZ3628611317320150624,36.273,-113.16
AZ3417810984320150624,34.17,-109.833
CO3855210472420160128,38.585,-104.768
TX3543010185220160130,35.466,-101.843
ID4560011525020140808,45.609,-115.257
ID4597111481820140809,45.982,-114.812
ID4403611624020140810,44.048,-116.267
OR4297611830020140811,42.993,-118.314
ID4255511311720140811,42.56,-113.095
OR4373612257320140811,43.738,-122.569
OR4539512014620140811,45.403,-120.117
CA4152312316420140813,41.539,-123.213
NM3574710658020140813,35.74,-106.591
CA4179612337420140814,41.707,-123.196
AZ3532511198020140815,35.346,-112.01
CA3771211950920140815,37.745,-119.483
CA3572611847920140818,35.735,-118.461
MT4711110877720140819,47.104,-108.75
ID4576611479220140822,45.76,-114.795
OR4551311679020140825,45.521,-116.793
AZ3595311190420140826,35.95,-111.92
OR4471111949220140829,44.692,-119.475
ID4527211660020140906,45.274,-116.574
TX2960009443920140906,29.603,-94.438
CA4073012217220140910,40.711,-122.164
CA3878212060420140913,38.93,-120.542
SD4352810349220150413,43.539,-103.466
ND4805610306620150414,48.079,-103.09
KS3841709654320150414,38.41,-96.525
MN4866409545320150415,48.694,-95.432
PA4077807569420150418,40.779,-75.682
FL2575408045320150419,25.75,-80.455
CA3388411764320150419,33.907,-117.624
ID4394811637020150625,43.977,-116.4
AZ3453611088620150626,34.519,-110.89
AZ3160811132420160208,31.608,-111.338
OK3665309649720160208,36.637,-96.489
OK3527509529220160208,35.282,-95.29
FL3002608455720160208,30.038,-84.554
FL3051908672520160208,30.526,-86.728
AR3576209291420160209,35.778,-92.917
LA3141409290520160209,31.406,-92.898
TX3585310253020160210,35.877,-102.516
TX3380309992920160210,33.783,-99.957
OR4245612363620140913,42.466,-123.631
OR4519612218020140914,45.201,-122.199
OR4262311881920140916,42.646,-118.805
OR4240011866820140916,42.435,-118.668
SD4362210023820141016,43.62,-100.217
AZ3630511215520141023,36.307,-112.16
MS3052308853720141031,30.507,-88.526
WY4433410679520141108,44.342,-106.8
AL3034808781020141129,30.34,-87.808
WA4600211902220150627,45.959,-119.12
FL2678408039920150627,26.788,-80.396
OR4459311956220150627,44.588,-119.585
OR4271011721520150628,42.704,-117.21
WA4748712042120150628,47.455,-120.375
AZ3452811112620150628,34.495,-111.134
ID4443611640220150629,44.457,-116.365
OR4330711729220150629,43.287,-117.298
WA4671611964220150629,46.701,-119.606
WA4771511970720150629,47.698,-119.694
NV4071111641720150629,40.714,-116.39
AZ3587911195320150629,35.862,-111.973
OR4431411958420150629,44.249,-119.607
WA4822612066620150629,48.129,-120.657
WA4731911979920150630,47.301,-119.776
ID4606811540520150815,45.995,-115.342
WA4800511820420150815,48.05,-118.091
ID4648811626020150815,46.469,-116.19
MT4733410836420150815,47.303,-108.342
MT4817311596920150815,48.18,-115.947
MT4824011360720150815,48.246,-113.615
AZ3419211221720150816,34.176,-112.222
MT4567710640620150816,45.681,-106.405
WY4324810945920150816,43.258,-109.447
CA3533812062720150817,35.356,-120.612
ID4649911475720150817,46.49,-114.72
ID4427811685220150818,44.263,-116.84
NM3699310709220150818,36.987,-107.068
AZ3345810987920150819,33.447,-109.884
CA3764612162620150819,37.636,-121.594
WA4838112024520150819,48.397,-120.221
AZ3189511071520150820,31.892,-110.725
MT4742910807620150820,47.399,-108.03
MT4830211570120150820,48.297,-115.66
FL2966508508720150821,29.667,-85.097
MT4551511324520150821,45.528,-113.219
FL3063608623120141208,30.626,-86.219
FL3046508694920150110,30.493,-86.982
OK3529209592720150118,35.299,-95.92
OK3487509673520150118,34.882,-96.725
AR3611809254520150118,36.118,-92.542
MO3749209102020150119,37.502,-91.022
MN4893209645420150426,48.957,-96.493
WA4840611873020150701,48.412,-118.701
WA4571012075220150702,45.71,-120.771
MT4743810808920150702,47.423,-108.097
AZ3487011165920150702,34.883,-111.666
AZ3511111215420150702,35.105,-112.145
WA4899811993120150702,48.975,-119.885
ID4294611425620150703,42.95,-114.211
WA4729911986720150705,47.289,-119.878
OR4354911912820150705,43.531,-119.12
WA4617111694320150705,46.16,-116.964
AZ3649611235120150705,36.482,-112.335
ID4800811651520150705,47.998,-116.521
OR4492212094420150708,44.889,-120.987
TX3105909895620150822,31.037,-98.977
TX3019009976120150823,30.205,-99.764
ID4445011456920150824,44.466,-114.552
OR4535212022220150825,45.345,-120.197
ID4710411594020150825,47.113,-115.926
MT4761511295320150826,47.631,-112.902
MT4746211348720150826,47.458,-113.48
TX3035910131420150827,30.364,-101.31
TX3040110133220150828,30.428,-101.343
TX3078109901620150828,30.841,-99.023
AZ3401111007620150828,34.035,-110.064
WA4635811769520150829,46.359,-117.678
TX3274909955120150902,32.726,-99.584
TX2965109419420150905,29.642,-94.207
NJ3986307444320150907,39.87,-74.435
OR4516412102520150909,45.147,-121.017
AZ3542611187920150909,35.411,-111.852
CA3834312069620150909,38.266,-120.592
WY4457311058820150909,44.574,-110.562
CA3951912133920150911,39.527,-121.327
OR4483511722120150912,44.829,-117.139
OK3536109588420150126,35.364,-95.884
OK3553109610020150127,35.532,-96.107
FL2688008127320150426,26.885,-81.253
CA3342111750320150428,33.431,-117.474
MN4832309605520150429,48.323,-96.037
CA3338911748520150429,33.404,-117.514
WA4747811999220150711,47.46,-119.983
WA4744011981920150711,47.492,-119.882
WA4766311956720150711,47.652,-119.53
ID4611811500920150711,46.113,-115.042
MT4503010612220150711,45.013,-106.081
ID4271311571220150711,42.705,-115.708
MT4578110715620150712,45.759,-107.134
FL3004408442220150713,30.04,-84.42
AZ3458211252120150714,34.563,-112.534
ID4621311477020150715,46.236,-114.78
AZ3637611318720150715,36.376,-113.19
WA4767911972820150716,47.669,-119.692
CA3434011747720150717,34.372,-117.474
NC3578608199020150717,35.788,-81.997
CA3884412276020150912,38.788,-122.613
WA4682212107120150912,46.807,-121.06
WA4564412110720150913,45.673,-121.008
OR4598111899520150913,46.012,-118.942
OK3468609860220150914,34.689,-98.589
TX3349609839620150914,33.474,-98.377
NV3959811575920150914,39.633,-115.792
NE4284910324220150915,42.862,-103.195
CA3639412158320150919,36.391,-121.589
ID4278311340620150923,42.786,-113.347
WY4302610888320150926,43.038,-108.885
TX2970809391120151004,29.705,-93.93
TX3091710093720151007,30.932,-100.965
ID4378711598520151010,43.802,-115.961
ND4637110064120151011,46.343,-100.605
MT4592411142320151011,45.943,-111.349
WY4287610628620151011,42.882,-106.18
FL2767208193520150203,27.66,-81.935
CA3745411858420150206,37.491,-118.624
NY4161407443620150503,41.638,-74.421
PA4111907568320150503,41.123,-75.677
MI4464908366720150503,44.647,-83.649
MO3749909096020150503,37.51,-90.961
FL2878608235820150505,28.788,-82.366
AZ3500611188320150717,35.005,-111.863
WA4701111997920150719,47.013,-119.959
CA3624611854720150719,36.26,-118.555
UT3888611216320150719,38.883,-112.143
WA4606711811820150720,46.037,-118.08
FL2869308075220150721,28.69,-80.743
MT4633511122620150721,46.343,-111.21
MT4866711363420150721,48.696,-113.565
CA3851412213120150722,38.481,-122.069
ID4641311546520150723,46.421,-115.456
ID4560811517420150724,45.68,-115.156
MT4554910673020150725,45.55,-106.72
CA3919212088220150725,39.212,-120.869
CA3728211950220150725,37.282,-119.479
NC3498707948420150726,34.991,-79.495
MT4605110976120150726,46.049,-109.766
WY4126010920920150726,41.286,-109.169
TX3007509714920151013,30.081,-97.183
LA3235609291220151013,32.345,-92.907
LA3243709322020151013,32.439,-93.224
KS3918009678420151015,39.19,-96.757
AL3433408743420151016,34.325,-87.42
MS3108708911820151017,31.095,-89.109
